[2025-02-02T22:36:05.635+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-02T22:36:05.665+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:35:56.645305+00:00 [queued]>
[2025-02-02T22:36:05.678+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:35:56.645305+00:00 [queued]>
[2025-02-02T22:36:05.679+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-02T22:36:05.695+0000] {taskinstance.py:2889} INFO - Executing <Task(BranchPythonOperator): verify_file_reliability> on 2025-02-02 22:35:56.645305+00:00
[2025-02-02T22:36:05.703+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=3969) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-02-02T22:36:05.705+0000] {standard_task_runner.py:72} INFO - Started process 3971 to run task
[2025-02-02T22:36:05.706+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'directory_and_file_verification_dag', 'verify_file_reliability', 'manual__2025-02-02T22:35:56.645305+00:00', '--job-id', '356', '--raw', '--subdir', 'DAGS_FOLDER/my_directory_and_file_checker.py', '--cfg-path', '/tmp/tmpaiks5b3n']
[2025-02-02T22:36:05.707+0000] {standard_task_runner.py:105} INFO - Job 356: Subtask verify_file_reliability
[2025-02-02T22:36:06.022+0000] {task_command.py:467} INFO - Running <TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:35:56.645305+00:00 [running]> on host 003b7fbea265
[2025-02-02T22:36:06.110+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='directory_and_file_verification_dag' AIRFLOW_CTX_TASK_ID='verify_file_reliability' AIRFLOW_CTX_EXECUTION_DATE='2025-02-02T22:35:56.645305+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-02-02T22:35:56.645305+00:00'
[2025-02-02T22:36:06.112+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-02-02T22:36:06.113+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-02-02T22:36:06.113+0000] {logging_mixin.py:190} INFO - Current task name:verify_file_reliability state:running start_date:2025-02-02 22:36:05.666580+00:00
[2025-02-02T22:36:06.114+0000] {logging_mixin.py:190} INFO - Dag name:directory_and_file_verification_dag and current dag run status:running
[2025-02-02T22:36:06.114+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-02T22:36:06.115+0000] {baseoperator.py:421} WARNING - BranchPythonOperator.execute cannot be called outside TaskInstance!
[2025-02-02T22:36:06.135+0000] {my_directory_and_file_checker.py:57} ERROR - ❌ Erreur d'encodage (utf-8) pour Écritures.csv: 'utf-8' codec can't decode byte 0xb0 in position 1: invalid start byte
[2025-02-02T22:36:06.212+0000] {logging_mixin.py:190} INFO - 
📂 Contenu du fichier (ISO-8859-1): Écritures.csv
[2025-02-02T22:36:06.701+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.702+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.703+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.704+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.705+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.706+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.707+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.708+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.709+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.709+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.710+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.712+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.713+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.714+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.714+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.715+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.716+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.717+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.719+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.720+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.721+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.721+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.722+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.723+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.724+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.725+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.726+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.727+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.728+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.729+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.731+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.731+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.733+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.734+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.735+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.736+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.737+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.738+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.739+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.740+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.740+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.741+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.742+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.743+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.744+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.745+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.746+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.747+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.748+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.748+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.749+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.750+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.751+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.752+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.752+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.753+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.754+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.755+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.756+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.757+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.758+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.759+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.760+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.761+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.762+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.763+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.764+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.764+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.765+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.766+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.767+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.768+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.769+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.770+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.771+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.771+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.772+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.773+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.774+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.775+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.776+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.777+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.778+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.779+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.780+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.781+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.781+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-26
[2025-02-02T22:36:06.783+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.784+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.785+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.786+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.787+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.788+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.788+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.790+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.791+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.792+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.793+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.793+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.794+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.795+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.796+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.797+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.798+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.799+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.800+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.801+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.802+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.803+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.803+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.805+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.805+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.806+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.807+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.808+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.809+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.810+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.811+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.812+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.812+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.813+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-24
[2025-02-02T22:36:06.814+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.815+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.816+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.816+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.817+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.818+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-28
[2025-02-02T22:36:06.819+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.820+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.821+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.822+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.823+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.824+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.825+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.826+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.827+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.828+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.829+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.830+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.831+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.833+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.834+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.835+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.836+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.836+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.837+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.838+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.840+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.841+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.842+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.842+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.843+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.844+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.845+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.846+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.847+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-17
[2025-02-02T22:36:06.848+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-17
[2025-02-02T22:36:06.849+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.850+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.850+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.851+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.852+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.853+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.854+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.855+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.856+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.857+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.858+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.859+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.860+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.861+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.862+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.863+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.864+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.865+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.866+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.866+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.867+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.868+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.869+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.870+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.871+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.872+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.872+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.873+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.874+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.875+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.876+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.876+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.877+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.878+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.879+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.879+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.880+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.881+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.882+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.882+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.883+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.884+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.885+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.885+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.886+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.887+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.888+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.888+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.889+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.890+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.891+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.891+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.892+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.893+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.893+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.894+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.895+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.896+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.896+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.897+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.898+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.898+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.899+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.900+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.900+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.901+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.902+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.903+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-16
[2025-02-02T22:36:06.903+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-16
[2025-02-02T22:36:06.904+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.905+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.905+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.906+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.907+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.907+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.908+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.909+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.909+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.910+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.911+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.912+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.913+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.913+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
[2025-02-02T22:36:06.914+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-12-27
